genome_id,genome_name,antibiotic,phenotype,measurement,measurement_sign,measurement_value,measurement_unit,testing_standard,testing_standard_year,genome_status,genome_quality,contigs,size,gc_content,contig_n50,check_m_completeness,check_m_contamination,genome_quality_flags,strain,isolation_country,collection_year,host_name,isolation_source
573.78878,Klebsiella pneumoniae HD5523,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5955438,56.738094,5458036,100,NA,NA,HD5523,China,2018,Patient,respiratory tract
573.78882,Klebsiella pneumoniae 2842,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5858893,56.842377,5506547,100,0.1,NA,2842,China,2024,Homo sapiens,sputum
573.78883,Klebsiella pneumoniae G5,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5744391,57.027405,5415350,100,NA,NA,G5,China,2022,NA,sputum
573.78886,Klebsiella pneumoniae KP01,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5809430,57.015766,5467294,100,NA,NA,KP01,China,2019,Homo sapiens,sputum
573.78887,Klebsiella pneumoniae KP02,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5809866,57.01605,5467731,100,NA,NA,KP02,China,2019,Homo sapiens,sputum
573.78892,Klebsiella pneumoniae AR3365-Yvys,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5600958,57.02526,5227669,100,0.3,NA,AR3365-Yvys,China,2020,Hono sapiens,sputum
573.78893,Klebsiella pneumoniae KP7,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5326974,57.48838,5326974,100,0.1,NA,KP7,France,2021,Homo sapiens,Distal bronchial sample
573.78894,Klebsiella pneumoniae KP5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5328261,57.48746,5328261,100,0.1,NA,KP5,France,2021,Homo sapiens,Distal bronchial sample
573.78895,Klebsiella pneumoniae KP3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5326920,57.48868,5326920,100,0.2,NA,KP3,France,2021,Homo sapiens,Broncho alveolar lavage
573.78944,Klebsiella pneumoniae KPB80,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5883939,56.991226,5461690,100,NA,NA,KPB80,China,2021,Homo sapiens,human pancreatic cancer tissue
573.78946,Klebsiella pneumoniae CQPMC-KpYD,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5930020,56.8436,5584340,99.7,6.6,NA,CQPMC-KpYD,China,2024,Homo sapiens,bronchoalveolar lavage fluid
573.78947,Klebsiella pneumoniae AJ156,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5645720,57.19685,5291085,100,0.4,NA,AJ156,Australia,2024,Homo sapiens,NA
573.78949,Klebsiella pneumoniae KH62,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5547553,57.247837,5339502,100,0.1,NA,KH62,China,2015,Homo sapiens,Midstream specimen of urine sample
573.7895,Klebsiella pneumoniae 2018C07-046,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5643479,57.02401,5384424,100,NA,NA,2018C07-046,Taiwan,2018,Homo sapiens,NA
573.78951,Klebsiella pneumoniae 2018C07-086,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5792818,56.882385,5385148,100,NA,NA,2018C07-086,Taiwan,2018,Homo sapiens,NA
573.78952,Klebsiella pneumoniae 2018C07-157,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5643447,57.02341,5384392,100,NA,NA,2018C07-157,Taiwan,2018,Homo sapiens,NA
573.78953,Klebsiella pneumoniae 2016E04-172,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,13,5848243,57.144737,5369060,100,NA,NA,2016E04-172,Taiwan,2016,Homo sapiens,NA
573.78954,Klebsiella pneumoniae 2016C07-154,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5838097,57.12995,5449889,100,NA,NA,2016C07-154,Taiwan,2016,Homo sapiens,NA
573.78955,Klebsiella pneumoniae 2016C06-237,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,5847651,57.14204,5346720,100,NA,NA,2016C06-237,Taiwan,2016,Homo sapiens,NA
573.78956,Klebsiella pneumoniae 2016C06-211,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5861379,57.127716,5444649,100,NA,NA,2016C06-211,Taiwan,2016,Homo sapiens,NA
573.78957,Klebsiella pneumoniae 2018C06-148,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5757278,57.182907,5468154,100,NA,NA,2018C06-148,Taiwan,2018,Homo sapiens,NA
573.78958,Klebsiella pneumoniae 2016C06-179,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,6135278,56.685287,5440367,100,NA,NA,2016C06-179,Taiwan,2016,Homo sapiens,NA
573.78959,Klebsiella pneumoniae 2016C06-122,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5848980,57.13316,5433371,100,NA,NA,2016C06-122,Taiwan,2016,Homo sapiens,NA
573.7896,Klebsiella pneumoniae 2016C06-098,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,8,5864025,57.12561,5425482,100,NA,NA,2016C06-098,Taiwan,2016,Homo sapiens,NA
573.78961,Klebsiella pneumoniae 2016C06-080,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5862789,57.123905,5446059,100,NA,NA,2016C06-080,Taiwan,2016,Homo sapiens,NA
573.78962,Klebsiella pneumoniae 2016C06-070,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5732149,57.184994,5428288,100,NA,NA,2016C06-070,Taiwan,2016,Homo sapiens,NA
573.78963,Klebsiella pneumoniae 2016C06-072,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5858651,57.12762,5441921,100,NA,NA,2016C06-072,Taiwan,2016,Homo sapiens,NA
573.78964,Klebsiella pneumoniae 2016C06-059,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5852360,57.088814,5452706,100,NA,NA,2016C06-059,Taiwan,2016,Homo sapiens,NA
573.78965,Klebsiella pneumoniae 2016C06-013,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5858986,57.128334,5442256,100,NA,NA,2016C06-013,Taiwan,2016,Homo sapiens,NA
573.78966,Klebsiella pneumoniae 2016C02-229,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5837766,57.07476,5215163,100,NA,NA,2016C02-229,Taiwan,2016,Homo sapiens,NA
573.78967,Klebsiella pneumoniae 2016C06-010,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5858825,57.128418,5442138,100,NA,NA,2016C06-010,Taiwan,2016,Homo sapiens,NA
573.78968,Klebsiella pneumoniae 2014C08-213,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,7,5698045,57.237843,5427867,100,NA,NA,2014C08-213,Taiwan,2014,Homo sapiens,NA
573.78969,Klebsiella pneumoniae 2014C07-084,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5656564,57.29213,5442639,100,NA,NA,2014C07-084,Taiwan,2014,Homo sapiens,NA
573.7897,Klebsiella pneumoniae 2014C06-217,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,5746735,57.18548,5410860,100,NA,NA,2014C06-217,Taiwan,2014,Homo sapiens,NA
573.78971,Klebsiella pneumoniae 2014C06-205,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5859908,57.10815,5448200,100,NA,NA,2014C06-205,Taiwan,2014,Homo sapiens,NA
573.78972,Klebsiella pneumoniae 2014C06-178,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5878244,57.10911,5447586,100,NA,NA,2014C06-178,Taiwan,2014,Homo sapiens,NA
573.78973,Klebsiella pneumoniae 2014C06-125,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5686878,57.246613,5442267,100,NA,NA,2014C06-125,Taiwan,2014,Homo sapiens,NA
573.78974,Klebsiella pneumoniae 2014C06-104,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5710632,57.21302,5454240,100,NA,NA,2014C06-104,Taiwan,2014,Homo sapiens,NA
573.78975,Klebsiella pneumoniae 2014C06-069,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5858541,57.111183,5446832,100,NA,NA,2014C06-069,Taiwan,2014,Homo sapiens,NA
573.78994,Klebsiella pneumoniae KP2010,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5879826,56.900562,5661434,100,NA,NA,KP2010,China,2024,Homo sapiens,sputum
573.79055,Klebsiella pneumoniae KPTA-R1,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5996443,56.789516,5501168,100,NA,NA,KPTA-R1,China,2022,Homo sapiens,blood
573.79056,Klebsiella pneumoniae KPTA-S1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,6111903,56.719273,5501115,100,NA,NA,KPTA-S1,China,2022,Homo sapiens,blood
573.79152,Klebsiella pneumoniae KH62-R2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5548853,57.250626,5339985,100,0.1,NA,KH62-R2,China,2015,Homo sapiens,urine
573.79153,Klebsiella pneumoniae KH268-R1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5711628,57.341198,5587169,100,0.1,NA,KH268-R1,China,2021,Homo sapiens,sputum
573.79154,Klebsiella pneumoniae KH268,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5761266,57.315926,5585616,100,0.1,NA,KH268,China,2015,Homo sapiens,sputum
573.79156,Klebsiella pneumoniae KP44_UID2108280040,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5359874,57.290096,5217538,99.9,0.1,NA,KP44_UID2108280040,Thailand,2021,Homo sapiens,Blood culture
573.79157,Klebsiella pneumoniae KP43_UID2108280039,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5665072,57.179714,5434739,99.7,0.3,NA,KP43_UID2108280039,Thailand,2021,Homo sapiens,Blood culture
573.79158,Klebsiella pneumoniae KP41_UID2108280037,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5469666,57.270954,5245759,99.9,0.1,NA,KP41_UID2108280037,Thailand,2021,Homo sapiens,Blood culture
573.79159,Klebsiella pneumoniae KP39_UID2108280035,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5574772,57.209442,5343370,99.9,0.3,NA,KP39_UID2108280035,Thailand,2021,Homo sapiens,Blood culture
573.7916,Klebsiella pneumoniae KP40_UID2108280036,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5470717,57.27019,5246811,99.9,0.3,NA,KP40_UID2108280036,Thailand,2021,Homo sapiens,Blood culture
573.79161,Klebsiella pneumoniae KP38_UID2108280034,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5474087,57.30307,5257602,99.7,0.4,NA,KP38_UID2108280034,Thailand,2021,Homo sapiens,Blood culture
573.79314,Klebsiella pneumoniae AJ174-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5511312,57.238384,5230929,100,NA,NA,AJ174-2,Australia,2024,Homo sapiens,NA
573.79316,Klebsiella pneumoniae Kp_05_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5096509,57.883408,5096509,98,NA,NA,Kp_05_IT,Norway,2019,Homo sapiens,clinical sample
573.79317,Klebsiella pneumoniae Kp_06_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5062603,57.92014,5062603,92.9,NA,NA,Kp_06_IT,Norway,2019,Homo sapiens,clinical sample
573.79318,Klebsiella pneumoniae Kp_04_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5096305,57.91551,5096305,94.9,NA,NA,Kp_04_IT,Norway,2019,Homo sapiens,clinical sample
573.79319,Klebsiella pneumoniae Kp_03_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5072626,58.096737,5072626,87.3,NA,NA,Kp_03_IT,Norway,2019,Homo sapiens,clinical sample
573.7932,Klebsiella pneumoniae Kp_02_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5115219,57.730476,5115219,95,0.2,NA,Kp_02_IT,Norway,2019,Homo sapiens,clinical sample
573.79321,Klebsiella pneumoniae Kp_01_IT,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5117306,57.701626,5117306,94.7,NA,NA,Kp_01_IT,Norway,2019,Homo sapiens,clinical sample
573.79322,Klebsiella pneumoniae TUM24772,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5900277,56.971207,5579765,100,NA,NA,TUM24772,Japan,2024,Homo sapiens,intra-abdominal abscess
573.79323,Klebsiella pneumoniae KC141,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,9,5882006,56.91526,5349804,99.9,NA,NA,KC141,China,2024,Homo sapiens,sputum
573.79324,Klebsiella pneumoniae JX-CRKP-K30,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5856452,57.009396,5436112,100,0.1,NA,JX-CRKP-K30,China,2024,Homo sapiens,NA
573.79325,Klebsiella pneumoniae KP01_UID2108280001,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5542630,57.18935,5304989,99.9,0.6,NA,KP01_UID2108280001,Thailand,2020,Homo sapiens,BodyFluid
573.79327,Klebsiella pneumoniae KP03_UID2108280003,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5741312,56.847546,5403816,99.8,1,NA,KP03_UID2108280003,Thailand,2021,Homo sapiens,urine
573.79328,Klebsiella pneumoniae KP04_UID2108280004,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5630859,57.156147,5383495,99.8,0.7,NA,KP04_UID2108280004,Thailand,2021,Homo sapiens,Blood culture
573.79329,Klebsiella pneumoniae KP05_UID2108280005,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5737925,57.0253,5317417,99.9,1.2,NA,KP05_UID2108280005,Thailand,2021,Homo sapiens,Blood culture
573.7933,Klebsiella pneumoniae KP06_UID2108280006,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5443797,57.4019,5230416,99.8,0.9,NA,KP06_UID2108280006,Thailand,2020,Homo sapiens,Blood culture
573.79331,Klebsiella pneumoniae KP08_UID2108280008,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5554214,57.232975,5318710,99.9,0.7,NA,KP08_UID2108280008,Thailand,2020,Homo sapiens,Blood culture
573.79332,Klebsiella pneumoniae KP13_UID2108280009,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5627318,57.161903,5379955,99.9,1,NA,KP13_UID2108280009,Thailand,2020,Homo sapiens,Blood culture
573.79333,Klebsiella pneumoniae KP14_UID2108280010,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5555375,57.23239,5319871,99.9,0.9,NA,KP14_UID2108280010,Thailand,2021,Homo sapiens,Blood culture
573.79334,Klebsiella pneumoniae KP15_UID2108280011,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5680557,56.94327,5321094,99.9,1.1,NA,KP15_UID2108280011,Thailand,2021,Homo sapiens,Blood culture
573.79335,Klebsiella pneumoniae KP16_UID2108280012,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5589196,57.184467,5382609,99.9,0.7,NA,KP16_UID2108280012,Thailand,2021,Homo sapiens,Blood culture
573.79336,Klebsiella pneumoniae KP17_UID2108280013,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5630315,57.161987,5388338,99.9,0.8,NA,KP17_UID2108280013,Thailand,2021,Homo sapiens,Blood culture
573.79337,Klebsiella pneumoniae KP18_UID2108280014,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5810236,56.638145,5305071,99.9,0.6,NA,KP18_UID2108280014,Thailand,2021,Homo sapiens,Blood culture
573.79338,Klebsiella pneumoniae KP19_UID2108280015,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5638650,57.15304,5390512,99.9,0.9,NA,KP19_UID2108280015,Thailand,2020,Homo sapiens,Blood culture
573.79339,Klebsiella pneumoniae KP20_UID2108280016,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5748611,57.09132,5392596,99.9,0.9,NA,KP20_UID2108280016,Thailand,2021,Homo sapiens,Blood culture
573.7934,Klebsiella pneumoniae KP21_UID2108280017,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5522436,57.258118,5407418,99.9,0.7,NA,KP21_UID2108280017,Thailand,2020,Homo sapiens,Pus
573.79341,Klebsiella pneumoniae KP22_UID2108280018,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5467855,57.354504,5344966,99.9,0.3,NA,KP22_UID2108280018,Thailand,2021,Homo sapiens,Blood culture
573.79342,Klebsiella pneumoniae KP23_UID2108280019,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5738270,57.02184,5254362,99.9,0.7,NA,KP23_UID2108280019,Thailand,2020,Homo sapiens,sputum
573.79343,Klebsiella pneumoniae KP24_UID2108280020,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5279673,57.36785,5279673,98.9,4.2,NA,KP24_UID2108280020,Thailand,2020,Homo sapiens,urine
573.79344,Klebsiella pneumoniae KP25_UID2108280021,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5608413,56.974087,5335275,99.7,0.3,NA,KP25_UID2108280021,Thailand,2020,Homo sapiens,Blood culture
573.79345,Klebsiella pneumoniae KP26_UID2108280022,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5437418,57.342583,5200771,99.8,0.2,NA,KP26_UID2108280022,Thailand,2020,Homo sapiens,urine
573.79346,Klebsiella pneumoniae KP27_UID2108280023,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5400324,57.391373,5218462,99.9,0.2,NA,KP27_UID2108280023,Thailand,2020,Homo sapiens,urine
573.79347,Klebsiella pneumoniae KP28_UID2108280024,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5707773,56.817764,5349824,99.9,0.6,NA,KP28_UID2108280024,Thailand,2020,Homo sapiens,urine
573.79348,Klebsiella pneumoniae KP29_UID2108280025,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5681663,57.075577,5293813,99.8,0.4,NA,KP29_UID2108280025,Thailand,2020,Homo sapiens,urine
573.79349,Klebsiella pneumoniae KP30_UID2108280026,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5669439,57.16617,5397447,99.9,0.1,NA,KP30_UID2108280026,Thailand,2021,Homo sapiens,urine
573.7935,Klebsiella pneumoniae KP31_UID2108280027,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5510621,57.239483,5354877,100,0.4,NA,KP31_UID2108280027,Thailand,2021,Homo sapiens,Blood culture
573.79351,Klebsiella pneumoniae KP32_UID2108280028,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5459575,57.28475,5303301,99.8,0.3,NA,KP32_UID2108280028,Thailand,2021,Homo sapiens,Blood culture
573.79352,Klebsiella pneumoniae KP34_UID2108280030,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5413490,57.14539,5195776,99.8,14.3,NA,KP34_UID2108280030,Thailand,2021,Homo sapiens,Blood culture
573.79353,Klebsiella pneumoniae KP35_UID2108280031,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5490467,57.30773,5490467,99.9,0.6,NA,KP35_UID2108280031,Thailand,2021,Homo sapiens,Blood culture
573.79354,Klebsiella pneumoniae KP37_UID2108280033,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5410159,57.4002,5191346,99.8,1.4,NA,KP37_UID2108280033,Thailand,2021,Homo sapiens,Blood culture
573.79418,Klebsiella pneumoniae KP33_UID2108280029,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5319747,57.162285,5125339,99.6,29.2,NA,KP33_UID2108280029,Thailand,2021,Homo sapiens,Blood culture
573.79441,Klebsiella pneumoniae FUJ80046,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5592345,57.067955,5234474,100,NA,NA,FUJ80046,Japan,2015,Homo sapiens,clinical specimen
573.79442,Klebsiella pneumoniae FUJ80052,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5621478,57.053947,5400103,100,0.1,NA,FUJ80052,Japan,2014,Homo sapiens,clinical specimen
573.79443,Klebsiella pneumoniae FUJ80036,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5626214,57.33319,5336280,100,NA,NA,FUJ80036,Japan,2015,Homo sapiens,clinical specimen
573.79444,Klebsiella pneumoniae FUJ80035,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5626217,57.333195,5336281,100,NA,NA,FUJ80035,Japan,2015,Homo sapiens,clinical specimen
573.79449,Klebsiella pneumoniae D17,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,5,5433331,57.275085,5048454,100,NA,NA,D17,China,2024,Homo,pus
573.7945,Klebsiella pneumoniae FUJ80049,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5610228,57.06358,5237230,100,NA,NA,FUJ80049,Japan,2014,Homo sapiens,clinical specimen
573.79453,Klebsiella pneumoniae FUJ80051,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5615310,57.080624,5187246,100,NA,NA,FUJ80051,Japan,2014,Homo sapiens,clinical specimen
573.79455,Klebsiella pneumoniae FUJ80045,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5586937,57.073025,5229444,100,NA,NA,FUJ80045,Japan,2015,Homo sapiens,clinical specimen
573.79456,Klebsiella pneumoniae FUJ80044,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5590822,57.07057,5234319,100,NA,NA,FUJ80044,Japan,2015,Homo sapiens,clinical specimen
573.79457,Klebsiella pneumoniae FUJ80043,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5637738,57.302273,5333876,100,NA,NA,FUJ80043,Japan,2015,Homo sapiens,clinical specimen
573.79458,Klebsiella pneumoniae FUJ80031,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5778416,56.884186,5276296,100,0.2,NA,FUJ80031,Japan,2015,Homo sapiens,clinical specimen
573.79459,Klebsiella pneumoniae FUJ80029,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5604240,57.05612,5241164,100,NA,NA,FUJ80029,Japan,2015,Homo sapiens,clinical specimen
573.7946,Klebsiella pneumoniae FUJ80026,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,7,5701939,56.880337,5253277,100,NA,NA,FUJ80026,Japan,2016,Homo sapiens,clinical specimen
573.79461,Klebsiella pneumoniae FUJ80025,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5466810,57.095142,5318881,100,NA,NA,FUJ80025,Japan,2016,Homo sapiens,clinical specimen
573.79462,Klebsiella pneumoniae FUJ80050,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5955631,56.836765,5415626,100,NA,NA,FUJ80050,Japan,2014,Homo sapiens,urine
573.79463,Klebsiella pneumoniae FUJ80038,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,8,5701916,57.01308,5198452,100,NA,NA,FUJ80038,Japan,2014,Homo sapiens,sputum
573.79464,Klebsiella pneumoniae KP20,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,1,5332292,57.411484,5332292,100,0.1,NA,KP20,United Kingdom,2020,NA,NA
573.80634,Klebsiella pneumoniae Z226-2,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5432798,57.239357,5251226,100,NA,NA,Z226-2,China,2023,NA,hospital
573.80635,Klebsiella pneumoniae Z173-7,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5448590,57.243214,5245591,100,NA,NA,Z173-7,China,2023,NA,hospital
573.80636,Klebsiella pneumoniae Z173-6,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5395041,57.27894,5253508,100,0.1,NA,Z173-6,China,2023,NA,hospital
573.80637,Klebsiella pneumoniae Z173-3,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,6,5605607,56.938435,3343138,100,0.2,NA,Z173-3,China,2023,NA,hospital
573.80638,Klebsiella pneumoniae Z173-5,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5606626,56.938557,5329605,100,0.2,NA,Z173-5,China,2023,NA,hospital
573.80639,Klebsiella pneumoniae Z173-1,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,2,5448457,57.245327,5245464,100,NA,NA,Z173-1,China,2023,NA,hospital
573.80641,Klebsiella pneumoniae GYH-CZA-R,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,6042619,56.80216,5559235,100,NA,NA,GYH-CZA-R,China,2022,Homo sapiens,sputum
573.80642,Klebsiella pneumoniae Kpn_XM13,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,5,5715188,57.176003,5468301,100,NA,NA,Kpn_XM13,China,2023,NA,ascitic fluid
573.80643,Klebsiella pneumoniae 210057,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,4,5915352,56.91078,5558005,100,NA,NA,210057,China,2021,Homo sapiens,sputum
573.80644,Klebsiella pneumoniae KP02_UID2108280002,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,9,5661004,57.222145,5324626,99.8,0.6,NA,KP02_UID2108280002,Thailand,2020,Homo sapiens,Blood culture
573.80773,Klebsiella pneumoniae WYKP188,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,6,5838409,57.0118,5409495,100,NA,NA,WYKP188,China,2020,Homo sapiens,NA
573.80774,Klebsiella pneumoniae KPN0423,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,3,5458830,57.252193,5253626,100,0.1,NA,KPN0423,China,2018,Homo sapiens,sputum
573.80775,Klebsiella pneumoniae WYKP194,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5581543,57.133522,5266900,100,NA,NA,WYKP194,China,2020,Homo sapiens,NA
573.80776,Klebsiella pneumoniae KP1050,meropenem,Susceptible,NA,NA,NA,NA,NA,NA,Complete,Good,4,5894766,56.60515,5374356,100,NA,NA,KP1050,China,2023,Homo sapiens,blood
573.80781,Klebsiella pneumoniae WYKP3,meropenem,Resistant,NA,NA,NA,NA,NA,NA,Complete,Good,3,5758196,57.144375,5440777,100,NA,NA,WYKP3,China,2019,Homo sapiens,NA
